"name","latitude","longitude"
"Patrick metal works","0.379504","32.536593"
"Pajuta enterprises","-0.059415","34.424591"
"T and sons metal workshop","0.380725","32.532495"
"Albaraka bakery","9.581191","44.020954"
"MK metal fabricators","0.393428","32.519778"
"Geteway East africa","9.558212","44.114288"
"Dan fabrication","-0.164268","35.071835"
"Dan Welding Workshop","-0.164188","35.071761"
"Daryeel modern industry","9.5611","44.115931"
"Daryeel Furniture","9.561162","44.115942"
"Muhwumuza metal works and glass mart","0.396541","32.521696"
"Dalwanaaje factory","9.526923","44.074381"
"Kraish metal works","0.394073","32.524707"
"KG metal workshop","0.391833","32.526273"
"Golden furniture","9.552694","44.04899"
"City furniture","9.560267","44.08954"
"Paul Welding","-0.104766","34.624643"
"Hussein metal workshop","0.390654","32.527578"
"Mama Trizza","-0.105347","34.622534"
"Two sisters Tailoring","-0.105107","34.622549"
"Selected Furniture","0.27341","32.565107"
"Paul Metal works","0.386163","32.53149"
"Mubiru furniture workshop","0.271019","32.564852"
"Mart fabrication","0.257742","32.565067"
"Hana contractors","0.258066","32.5652"
"Nakong elisha","3.712342","34.857704"
"Rose naboi","3.712045","34.857426"
"Gim metal works","0.38401","32.532366"
"Urban fabrications ltd","0.261567","32.565858"
"Capital funiture","0.261423","32.56578"
"Kakevo Welding","-0.104415","34.627711"
"Kiufundi Welding","-0.104438","34.62786"
"Bob Welders","-0.102953","34.632458"
"Durdur mineral water","9.586367","44.019302"
"Nsubuga Metal Workshop","0.328531","32.469899"
"Hashiraf Metal Workshop","0.327547","32.467423"
"Musana workshop","0.25171","32.504486"
"Frank the tailor","0.253654","32.506786"
"Hood furniture show room and Tim er supplies","0.252619","32.505195"
"Ken Egineering works","-0.272003","34.969081"
"RAE Welders","-0.272501","34.968161"
"Herick Fashion Designer","3.753466","34.822612"
"SEL B tailoring shop","3.72083","34.851897"
"Mbokebge super welding","-0.04716","34.651941"
"Paul welding workshop","-0.040718","34.6702"
"Ken welding and fabricators","-0.039955","34.672028"
"Deno welding service","-0.04029","34.671508"
"Tailor's boutique","0.348382","32.529427"
"Masaka welders","0.34794","32.529321"
"Tailoring","-1.259004","36.869233"
"Fashion Designers","0.349499","32.529061"
"Kenfrank investment","-0.041338","34.668726"
"Ogali grinding Miller","2.815467","32.01243"
"Maize Miller Ayila","2.841858","32.012782"
"Beatrice's Tailoring work shop","2.841909","32.012856"
"H&H metal fabrication","0.26249","32.566057"
"Tupendane shop","3.743658","34.75614"
"Mungu ni mwema","3.742816","34.756095"
"Iga ufee","3.742138","34.755443"
"Mutugabya metal works","0.264807","32.566555"
"Hosana Metal works","0.265898","32.566439"
"Traphouse Lookmasters","-1.266493","36.836999"
"Gods Favour  Tailoring","-1.26629","36.835738"
"Mama scholar","-1.266963","36.84284"
"Iswe enterprises","-1.266249","36.841101"
"Ugenya furniture shop","-1.25581","36.863578"
"Ogopa welding","-1.256126","36.863186"
"Guru guru groundnut grinding machine","2.910005","32.078511"
"Anyim pe nen grinding machine","2.910498","32.078515"
"G & H Professional Welders and metalworks","0.442547","32.353833"
"SWAIBU'S WORKSHOP","0.442114","32.353859"
"SALONGO AND TWINS WORKSHOP","0.440959","32.354111"
"SALONGO & TWINS TIMBERS","0.441181","32.354307"
"Lulian naboya","3.752136","34.739943"
"Aisha","3.777453","34.734767"
"Jashon Tailoring shop","-0.271031","34.973457"
"Jackline achola","3.771274","34.735701"
"Umoja General Metal works","-0.268209","34.974671"
"Genesis tailoring workshop","2.380894","35.651174"
"Creative workshop","0.381848","32.535102"
"Rory welder","-0.271938","34.972999"
"Nandogera Family Tailor","3.757392","34.75628"
"Genius ideas","0.389262","32.535778"
"Suldan Jay Shop","3.760569","34.819266"
"MAMA ARSENE","3.756256","34.826605"
"Patrick Omollo","-0.148908","35.012262"
"Family building for tomorrow tailoring workshop","2.373982","35.642943"
"Ambuko Welding","-0.000876","34.600268"
"PZED enterprises","-0.157756","35.075028"
"Gree wall tailored","3.061845","32.167254"
"Murwanyi and sons metal works","0.397558","32.535775"
"Mama Evra's Tailoring","-0.004617","34.597301"
"Mapendo Workshop","3.752856","34.806436"
"Umoja Tailoring","-0.013903","34.603074"
"Umar metal works","0.400894","32.542779"
"Akinyi Tailoring","-0.009109","34.598279"
"Moses's shop","-0.006421","34.598057"
"Anski tailoring workshop","2.380128","35.65026"
"GLAP Interprises","3.751293","34.811054"
"Otonglo Welding","-0.00539","34.595842"
"God is great Fashion and design","-0.080805","34.770992"
"Becky fashion designer","0.256816","32.506181"
"Pentagon Welding and Fabrication","-0.099662","34.865041"
"Nyamalo Tailoring shop","-0.10022","34.870584"
"Ka min michael tailoring","-0.100565","34.869974"
"Ngec lonyo work shop","2.82389","31.870656"
"Monica's Sewing machine","2.823886","31.870608"
"Nice looking Tailoring work shop","2.820637","31.865673"
"Home base engineering works","-0.036455","34.692672"
"Yusuf Workshop","3.754777","34.812198"
"Dag chikruok fashion and design tailoring","-0.038457","34.681914"
"Mama Denis tailoring shop","-0.038679","34.681849"
"California","-1.27801","36.82694"
"Electromagnetic spectrum","-0.037673","34.685986"
"Aywee gi nino","2.882621","31.875053"
"Kibos sugar","-0.062231","34.815909"
"Maize Miller mamal pol","2.837446","31.876114"
"Mamal pol grinding machine","2.836724","31.875949"
"Jewel Engineering works","23.711566","90.412351"
"Rana electronic","23.713532","90.412749"
"Classic welder metal works","0.404508","32.543457"
"Mawanda metal Fabrication","0.404935","32.54306"
"Cycojob","2.370751","35.643091"
"Wanyangu's Engineering welding workshop","2.370599","35.642591"
"Ka Kennedy Agumba welding","-0.100438","34.868999"
"AlArabi for Kitchens","33.298774","44.288414"
"Ahmed AlTaib","33.373568","44.277117"
"AlMashreq CNC","33.355702","44.352297"
"Qurtuba","33.305172","44.341203"
"Ali Yaseen for printing services","33.375008","44.408477"
"Kaakali hardware","2.366104","35.640514"
"Beatrice","-0.082609","34.779753"
"U-fresh juice chips & milk","9.584733","44.006995"
"Hussein and Sons metal works","0.412434","32.536897"
"Ali Metal Workshop","0.350392","32.525012"
"Aadco paper factory","9.558003","44.108101"
"Semujju metal works","0.416578","32.536852"
"Bukenya metal fabrication","0.415139","32.535213"
"Mugabi fabricator","-0.080157","34.783635"
"Ati's Tailoring","-0.078364","34.787475"
"Ka'Jatelo","-0.071607","34.786452"
"Mama Shalloh","-0.126452","34.759803"
"Liz Tailoring Shop","-0.124716","34.758599"
"Mama Tailoring","-0.126947","34.753737"
"Duncan Oketch","-0.157524","34.863411"
"Bernard fabrication","-0.156736","34.862354"
"Ka Joseph odongo tailoring","-0.156904","34.862483"
"Upendo Tailoring","-0.1558","34.863246"
"Mama Faith tailoring","-0.155947","34.863109"
"Ogwedhi metal works","-0.075139","34.662129"
"Golden Touch works","-0.072628","34.66423"
"Shironkoh tailoring","-0.154152","34.834218"
"Fulsaw investment","-0.153602","34.833529"
"Mama Shammah Tailoring","-0.124959","34.755652"
"Jacky Caps Interior Decor","-0.128679","34.74948"
"Havana for printing and laser engraving services","33.311859","44.336212"
"Kevin's Welding fabrications","-0.036909","34.755692"
"Haya Office","33.250142","44.357902"
"Jacob nyendwe","-0.041005","34.763798"
"Ain AlEbdaa","33.302099","44.29289"
"Annah tailoring shop","-0.03892","34.758201"
"Shem and sons welding fabricators","-0.038569","34.758351"
"Ukweli engineering works","-0.042025","34.764523"
"Iraq CNC","33.212368","44.600124"
"Pamzed investment","-0.062695","34.777023"
"Letting Egineering Works","-0.062955","34.776161"
"SIDIDI SIDWEDE","-1.278672","36.839315"
"Chastemi siaya fabricators","-1.278968","36.83844"
"Bead work","-1.278962","36.838434"
"Millicent Atieno","-0.148852","34.826867"
"Slaughter house tailoring","-0.14877","34.826791"
"Telshi Egineering and construction","-0.150493","34.811668"
"Geoffrey Egineering","-0.152523","34.815972"
"Benori welding and fabrication works","-0.151922","34.815877"
"Amak mukemi wood work shop","3.248557","32.122338"
"Tic cing ber Tailoring work shop","3.255859","32.121888"
"Adera and Sons general Egineering","-0.153014","34.814537"
"Melvic Construction","-0.151223","34.813121"
"MA metal works","0.418272","32.539809"
"Ochola Francis","3.264509","32.123332"
"AR metal works","0.417666","32.537148"
"Abalokodi maize Miller","3.343627","32.09393"
"Wam metal works and fabrication","0.421325","32.536537"
"Chodomai Farnitures","2.378318","35.645467"
"Ddumba workshop","0.247153","32.48536"
"Kisozi metal works","0.247103","32.484704"
"Aunt Milly fashions","0.256521","32.507217"
"SNK metal workshop","0.257247","32.50752"
"Glorious skills training","0.260646","32.487134"
"Siloam metal world","0.423306","32.536374"
"MTD Tailoring work shop","3.469739","32.067519"
"Mungu ehi Gloria","3.473577","32.0654"
"Ocan Keneth kaunda","3.472978","32.062233"
"Acen Nancy","3.474033","32.067297"
"Shamilah Tailoring and Designs","0.351434","32.535412"
"Friendly metal workshop","0.417951","32.523123"
"Look Nice making shop","3.565631","32.071143"
"KSP metal works","0.416913","32.524981"
"Eric fitting","-0.111839","34.767021"
"Wasihwa Tailoring machine","3.56057","32.071767"
"Bella Tailoring work shop","3.560086","32.072234"
"Kugumikiriza metal works","0.416317","32.528193"
"Bakamuhala sam","3.561974","32.068697"
"Jane Tailoring shop","-0.115708","34.764083"
"God's promise metal workshop","0.416566","32.530142"
"Halima Fashions","0.353276","32.534624"
"Hmv wood work shop","3.566977","32.070691"
"Vatic investment metal fabrication and reabilitation work shop","3.566973","32.070682"
"Roho Safi bakery","2.362412","35.637053"
"Pheny","-0.120209","34.761459"
"Salongo and sons 2","0.432364","32.525669"
"AJ ceaser metal workshop","0.432312","32.52579"
"Kolweny enterprises","-0.121843","34.757741"
"BMP smart garment","3.562294","32.069771"
"Zamzam group industry","9.577577","44.012974"
"Joint Engineering workshop","0.422622","32.528912"
"Maehubala metal work shop","3.561715","32.071582"
"Rembo Tailoring","-0.024339","34.745714"
"Samaria Welders","-0.040304","34.760591"
"Baju Enterprises","-0.040059","34.760069"
"Deus Furniture WorkShop","0.348836","32.48688"
"E &A Quality Poultry and Animal Feeds","0.339682","32.476975"
"Blue Powers Furniture WorkShop","0.339682","32.476975"
"Prime Works","0.345164","32.47273"
"Mike Metal Works","0.213136","32.616028"
"Abajunkute Religious Association","0.213856","32.61548"
"Twekulakulanye Women's Group","0.210135","32.617008"
"Steve tailoring","-0.049139","34.809891"
"Jerry metalworks","-0.039124","34.79299"
"Konyando tailoring","-0.041361","34.791877"
"WINROSE ENTERPRISE","-0.073654","34.709911"
"Big J Welding and Fabrication","-0.074487","34.727798"
"Owak Engineering","-0.075783","34.709794"
"Jasuna metal works","-1.263935","36.860733"
"Engineer Wickliffe's workshops","-1.263787","36.860768"
"Bead Workshop and Leather work","-1.277043","36.834393"
"Namutidde metal works","0.419992","32.394094"
"Wilsham Textiles","-1.26458","36.837396"
"Octopus engineering works","-0.029678","34.791256"
"Joshton and sons metal workshop","0.423681","32.528594"
"Mama junior tailoring shop","-0.040368","34.792004"
"Salongo and sons furniture center","0.274341","32.490606"
"Mutebi's liquid soap","0.273861","32.490624"
"JB hardware and metal Fabricators","0.271784","32.489889"
"Joyland tailoring shop","-0.046107","34.79166"
"Oketch welding","-0.048557","34.791361"
"Mama Nicole tailoring","-0.050795","34.806525"
"YND metal works","0.427098","32.527218"
"Ber bedo loyo lonyo","3.187074","32.154914"
"Auma Jacky","3.187248","32.15546"
"Ras son metal workshop","0.435231","32.512672"
"Bazilango metal fabrication and key cutting","0.43497","32.516319"
"Salongo and sons","0.434237","32.517812"
"Unique Advanced Tech Enterprises","-0.076426","34.727374"
"Jacky's work","3.251705","32.12126"
"Sakka metal workshop","0.432022","32.519307"
"Baki metal work shop","0.429249","32.52441"
"Jah metal workshop","0.426085","32.527971"
"Tengu metal crafts","0.427322","32.528733"
"Maureen tailoring shop","-0.082067","34.764813"
"Mukisa metal workshop","0.429077","32.529829"
"Ka nyauyoma tailoring","-0.07744","34.730025"
"Enoka metal workshop and Fabrications","0.431584","32.530638"
"BK and family metal workshop","0.421345","32.384302"
"Zela","3.755731","34.74378"
"Mic Pa lacwec","3.228588","32.137002"
"Vincent tailor shop","-0.080093","34.766926"
"Bether","-0.115077","34.7648"
"Benon and Family Garments Ltd","0.371297","32.504711"
"Bright steel welding","-0.114959","34.763037"
"Salim Metal works","0.456945","32.537681"
"Ochola Kenneth","3.219025","32.141684"
"House of furniture","3.219101","32.141437"
"Shaam factory","9.548287","44.101009"
"Antony tailor shop","-0.079415","34.767803"
"Ndugga & Sons Metal Works & Glass Mart","0.36985","32.506338"
"Kabulegwa Welders","0.368645","32.507689"
"Abdul Metal","0.368046","32.508039"
"Gats enterprises","-0.118786","34.762031"
"KOBITA WELDING","-0.052844","34.789769"
"Nancy's Tailoring work shop","3.217878","32.142663"
"Honest and Truth Metal  Works","0.36598","32.509123"
"Arezzo Metal Fabrications","0.364815","32.510017"
"Lekobosi timber","0.418999","32.411063"
"Suubi metal works","0.418999","32.411063"
"Africa workshop","0.279244","32.489774"
"Carol's classic tailoring services.","0.280594","32.488957"
"Muyiima workshop","0.283004","32.487597"
"Yusuf metal workshop.","0.278942","32.473461"
"NMD metal works","0.278952","32.47381"
"Hassan Welding Workshop","-1.271707","36.844711"
"Welding Master","-1.271717","36.843714"
"KALUNGI WORKSHOP","0.43355","32.373353"
"BETHEL TIMBER SUPPLY","0.423427","32.382268"
"AK REAL FURNITURE","0.42311","32.382323"
"Kabishop engineering works","-0.174886","34.918932"
"Pi lwak welding, Motorcycle, grass cutting and machinery spair work shop","2.901864","32.155616"
"Parabongo welding work shop","2.902023","32.155641"
"Elite Metal Art and Fabrication","0.224248","32.602786"
"Kabuuma Community Institute","0.245995","32.599142"
"Agali Awamu Women's Group","0.240192","32.600392"
"Damaris","-1.265085","36.845564"
"Mathare One Stop","-1.264878","36.843944"
"Step by step business Enterprise","2.946982","32.138737"
"Masajja Taskforce Women's Group","0.237725","32.600819"
"Mama Brian work shop","3.757935","34.814235"
"Maama Mutebi Workshop","0.238909","32.600285"
"Cate's fashions","-0.086478","34.7812"
"Bismilahi Mzalendo","-0.08893","34.777082"
"Willis fashions","-0.087768","34.780887"
"Josephine","-0.087887","34.780712"
"Donnel","-0.087076","34.776814"
"Everlyn","-0.087029","34.778692"
"Micha tailoring shop","-0.087776","34.77938"
"Rubanga mamiyo wood work shop","2.999367","32.143684"
"Mama Safi fabricators","-0.08392","34.78006"
"Nancy Tailoring shop","-0.085719","34.777979"
"Al amin engineering works","23.722321","90.41149"
"Work is life steel metal work shop","2.996945","32.14214"
"Hard work still metal work shop","2.995971","32.141818"
"Violet Apparel","-0.118715","34.757942"
"Sham Experts Welders","0.363384","32.516765"
"Kasirye metal works","0.48699","32.555939"
"Ks metal works","0.486936","32.550378"
"Kiss kyamukama 2","0.483679","32.549681"
"Good brothers workshop","0.474226","32.551192"
"Jabondo welding shop","-0.113125","34.784542"
"Chwero luya metal works","-0.11297","34.784759"
"Ponsiano Metal works","0.472655","32.55171"
"Am metal works","0.468368","32.552217"
"Samasam metal works","0.466002","32.552876"
"Monest skill training center","3.001603","32.139001"
"Bawanguzi Metal works","0.463011","32.555252"
"Cam nyonyo ki Diro welding work shop","3.001292","32.139946"
"Paroma Entreprises Limited","0.241848","32.602598"
"The Rich metal works","0.40605","32.572645"
"Winny tailoring shop","-0.112929","34.76778"
"Jakk Engineering Solutions","3.372567","31.783426"
"Maiku Daniel","3.372581","31.784248"
"Vic curtains","-0.111279","34.77866"
"Welders point metal works","0.403212","32.572144"
"Omiti and sons","-0.111874","34.781043"
"Ogidho metal work","-0.122682","34.79158"
"Zamora Garden concepts and fabrication","-0.119688","34.790075"
"Mama Val Tailoring","-0.117129","34.788217"
"Dorma merchants","-0.110499","34.777628"
"Hakimu Metal Workshop","0.325107","32.455393"
"Jesus Cares Furniture Mart","0.324622","32.452208"
"Anzoo Patricie Maiku","3.393085","31.954125"
"Alice Dzaipi","3.393714","31.954132"
"Anzoa Kevin","3.362685","32.005545"
"Konga Susan","3.370705","32.004037"
"Lenga","2.451123","30.81855"
"Kizito","2.47984","30.79176"
"Konyio Janet Asida","3.471647","32.0084"
"Otimkisa and sons","2.461207","30.775495"
"Cothum","2.452575","30.765863"
"Guo Florence Amoko","3.502545","32.006991"
"Abeyo","2.482632","30.76181"
"Omar","2.495925","30.772397"
"Colin","2.495645","30.773175"
"Thiei Buol Deng","3.467052","31.948493"
"Abeka","2.490603","30.781742"
"Rwothongeo","2.508485","30.802887"
"Wal Beher Ngong","3.46619","31.950829"
